id,name,artists
2ik3VyLE4qX2s9hquwCiuy,Caramelo,['Alejandra Guzman']
1OkrftlI9YgpBeF0xVSggr,Todo,['Alejandra Guzman']
0b4ZUZYrlU6EDjkaXNaWpI,Vagabundo Corazón,['Alejandra Guzman']
65cqW1BSIN6xNByW6CUc0T,Soy Tu Lluvia,['Alejandra Guzman']
65vj7NYfgXjYqODJ7w6Z23,Abrázame,['Alejandra Guzman']
6BpkMbXR9lYHdvTd3SEflG,Labios de Fuego,['Alejandra Guzman']
2YSFTCrQnUGsL4RW2zkwy8,Wide Eyes,['Hayden']
6xS6tK1YIZQx9GndcA4MPT,Home by Saturday,['Hayden']
30niqtuQwbLDZAtqk8CX4M,Woody,['Hayden']
24isFB6HeuPxRt6sva7wg7,This Summer,['Hayden']
2Wfr7TsZZ9WSOGHXZdlQCK,Hollywood Ending,['Hayden']
4kPR9e6Z4d8GBNaMtdlPVa,Robbed Blind,['Hayden']
3bTjJZxCycNogcA6GeNNMb,Killbear,['Hayden']
5UqHY6VC3UZWL7wqrF3hQw,Through the Rads,['Hayden']
4oRSm5ooXmstNCoC0Z9TdW,Starting Over,['Hayden']
2a6eK1zfwckM36c0jq7g9Z,Don't Get Down,['Hayden']
1B2yUorahafP49VgraLf4q,Roll Down That Wave,['Hayden']
3fJOMF6GqXspUBiBqlDEPS,My Wife,['Hayden']
1Tvu7QqceQsbvNqb6vVSBS,1939,['Hayden']
71GQilDxx6cLTjiayog9oX,Elk-Lake Serenade,['Hayden']
7zkoQ2o4ODQTDPmPpNxpAl,Looking Back to Me,['Hayden']
3KIXG4kXQDQfDYfDsV58Zk,White Christmas,['Jenn Grant']
0OBMystS3TPqUbKC9pizgb,Downtown Christmas Eve,['Jenn Grant']
3rOC7OoJTesEMv3EYNxT2b,Blue Christmas,['Jenn Grant']
1epuFynYZV4rWfZZS9PTOW,I Heard the Bells on Christmas Day,['Jenn Grant']
6iIkbavtAGvAzIEUrwSjXn,I'll Be Home for Christmas,['Jenn Grant']
64Eo8JDIuX5gRJxbNavVoX,Silent Night,['Jenn Grant']
0xZIYxCN7h126htJIxEhFw,The Christmas Song,['Jenn Grant']
103NIOjApz302KrrITpFiL,Winter Wonderland,['Jenn Grant']
7rH1aUGphj1cgMnoD2Lblb,O Holy Night,['Jenn Grant']
1tuiRUOiajJicbAc4Q1VwS,Have Yourself a Merry Little Christmas,['Jenn Grant']
0M9MxwsJXeWipHmS6n7xaV,Lincoln Town,['John Hiatt']
3qqgZJRKoi4oRva6eCrCC4,Crossing Muddy Waters,['John Hiatt']
0TjlrTRpye4lWSfQXpPJdk,What Do We Do Now,['John Hiatt']
0iqJmwRS0pahxLoXsQaQoz,Only the Song Survives,['John Hiatt']
2AGaWYpfq0dloUhEDr7fF3,Lift up Every Stone,['John Hiatt']
0iNNDLl7AAPzQ5mbFGQU46,Take It Down,['John Hiatt']
60x8tlMcIFB1KCHxkihBG2,Gone,['John Hiatt']
40qplD3lGhvOTE9AAKMUC6,Take It Back,['John Hiatt']
6Q3UeNuOZ5lkiFsxYujy1V,Mr. Stanley,['John Hiatt']
71oOLJLMkcAk3VYFacRpTg,God's Golden Eyes,['John Hiatt']
5khSmhIbp2xzS342nxtoKQ,Before I Go,['John Hiatt']
5jYrPMqYaTpyqNKN29VGsJ,The Leftovers Main Titles (From “The Leftovers” – Season 1),"['Angèle Dubeau', 'La Pietà']"
5yIVlEQF0MfP8NwG0ZCQ6M,Dona Nobis Pacem 2 (From “The Leftovers” – Season 1),"['Angèle Dubeau', 'La Pietà']"
0u7baYMjtGq7gagUXupwEA,November (From “Memoryhouse”),"['Angèle Dubeau', 'La Pietà']"
4IhjARFi49hiCIKChHbwrD,"The Journey, not the Destination (From “Black Mirror – Nosedive”)","['Angèle Dubeau', 'La Pietà']"
1WOrGgWbJTp0ERWo4MkCjP,Autumn Music 2 (From “Songs From Before”),"['Angèle Dubeau', 'La Pietà']"
6kDhCFUMGlXtgb4k8MO4Xp,She Remembers (From “The Leftovers” – Season 1),"['Angèle Dubeau', 'La Pietà']"
3GExQ46N52PWWo4f6XL730,Fragment – Embers (From “Memoryhouse”),"['Angèle Dubeau', 'La Pietà']"
75uvW3qKjFlIuJ0XVbGKAT,On the Nature of Daylight – Written on the Sky (From “The Blue Notebooks” and “Disconnect”),"['Angèle Dubeau', 'La Pietà']"
262zYl3XvPlnmgJcMB6t4b,Sketchbook (From “Memoryhouse”),"['Angèle Dubeau', 'La Pietà']"
1L5JEaHliwvPczHBAW28Ip,The Consolations of Philosophy (From “Black Mirror – Nosedive”),"['Angèle Dubeau', 'La Pietà']"
4g5UpFZfSJfTsycvNIP1da,Andante/Reflection (End Title) (From “Valse avec Bachir”),"['Angèle Dubeau', 'La Pietà']"
0327rdgabhotgsMTWnsJec,Departure (Lullaby) – The Quality of Mercy (From “The Leftovers” – Season 1 and 2),"['Angèle Dubeau', 'La Pietà']"
7rgoYCAHT39HXBx1G5upoQ,Luminous (From “Perfect Sense”),"['Angèle Dubeau', 'La Pietà']"
13KEVayP7bcYnhmWna8LlK,Path 19 (Yet Frailest) (From “From Sleep”),"['Angèle Dubeau', 'La Pietà']"
2MeJLvVGmEojAFfdRH9KsN,Mercy,"['Angèle Dubeau', 'La Pietà']"
6dYfQR5ntz3uHjrS4mxz9J,"Winter II (From “Recomposed by Max Richter, Vivaldi The Four Seasons”)","['Angèle Dubeau', 'La Pietà']"
3b0DnjTS0VDpodcI2zfECg,Movie,['Mike Charles']
3Y6ULbGODSkFpXVQMQERlL,Sunshine,['Mike Charles']
41VENucYsO2oFzGChMYikD,That's It,['Mike Charles']
1Fumj09UWrwCFDKloywybQ,Energy,['Mike Charles']
0vIPfDY44DjJjS9Pvz9v9M,Roads,['Mike Charles']
6R0aJIozeg6bv370gNIG36,Moonlight,['Mike Charles']
0AnySa1Ur2RbTHq8skMRuC,Last Night,['Mike Charles']
0LhtoxPlEIsDxQ9vu0vjAj,Spacestation,['Mike Charles']
1IYY66Bpxde9aMITEMvRkU,Album 1,['Mokira']
7nQ64KSTGPdxodfJdYbBkB,Album 2,['Mokira']
7wpKTYDOT1goHKXXHT6fi7,Album 3,['Mokira']
2b1rIFVf5aZogxGoDAcEoL,Album 4,['Mokira']
4bwLc0Fy7ZK4aCcv0cyqFr,Album 5,['Mokira']
7Ls6sRRSyMyIhdT7hC5PlW,Album 6,['Mokira']
7vZeQ4H6tR4rcgfU6hoOEy,Album 7,['Mokira']
59vJS2ARvB5oRhqu8lxFlZ,Platypus Corridor - Padang Food Tigers ‘For Borges’ Remix,"['Andrew Tuttle', 'Padang Food Tigers']"
49L63Ktk0JO1g4jmkSgtez,Tallowwood View - Expanded,"['Andrew Tuttle', 'Chuck Johnson']"
0crzbRY47ACGN2EzjoFp8S,Hilltop Crescent,['Andrew Tuttle']
60rH3xHTyvYODmbgdhSPP0,AEDT,['Andrew Tuttle']
7gSMc12p3vGhhxX5uk1kLP,"Die blaue Mazur: Act I: Introduction: Lasst uns Blumen streu'n - Dem Gluck entgegen (Chorus, Juljan, Blanka)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
38ovgmKsFw4bPDApfrz06o,"Die blaue Mazur: Act I: Dialogue: Mein Hochzeitstag, wie glucklich bin ich (Blanka)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
1gamhmRUbKMzIAHDOlAX5L,"Die blaue Mazur: Act I: Duet: Dieses kleine Medaillon - Komm, ich sag dir was ins Ohr (Blanka, Juljan)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
4ZquHNxaKhd2HICsKOUhj9,"Die blaue Mazur: Act I: Dialogue: Lassen S'mich, Adolar, ich muss Juljan sehn! (Gretl)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
6D7ZdV11blwGpXI5qdcQvs,"Die blaue Mazur: Act I: March Duet: Seit Bestand der Weltgeschichte - Ich bin zum letztenmal verliebt (Adolar, Gretl)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
64ywR9ycnzP9UP4oHUYvSK,"Die blaue Mazur: Act I: Dialogue: Ui, das ist nochmal gutgegangen (Adolar)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
6w8ktcznBF14StwToT9e08,"Die blaue Mazur: Act I: Song: Ja, ja, warum soll ich denn schlafen gehen? (Adolar, Ensemble)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
6PRQzj64cT9WmDQ1Jm8yfw,"Die blaue Mazur: Act I: Dialogue: Hahaha! Ein komischer Kerl, was? (Juljan)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
3cB9z65cYVl6NckVYFffWG,Die blaue Mazur: Act I: Waltz Song: Ich darf nur eine lieben (Juljan),"['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
4EMn5tsroIalseOUokXlU1,Die blaue Mazur: Act I: Dialogue: Was gibt's denn Neues im Klub und so? (Juljan),"['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
5bGmwWXC2LPOj7BXVGxCFs,"Die blaue Mazur: Act I: Finale: Du mein kleines Medaillon - Was sich ein Madchen ertraument - Du meiner Seele holder Abgott, du (Blanka, Juljan, Ensemble)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
5iNgizax9Ace4BnUfomx4A,Die blaue Mazur: Act I: Entr'acte,"['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
2NF0XFCx7ONFn8V9KCvspU,Die blaue Mazur: Act II: Dialogue: Funf Minuten nach holb zehn (Freiherr von Reiger),"['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
5gj94FNktFx5zipgPMwmW3,"Die blaue Mazur: Act II: Gavotte - Trio: Verrauscht sind langst der Jugen Zeiten (Freiherr von Reiger, Planting, Klammdatsch)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
6zmlLtkLa2BuhfyOsEk0DF,"Die blaue Mazur: Act Ii: Dialogue: Entschuldigen Sie, mein Herr, ober ich muss Sie unbedingt sprechen (Blanka)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
14sRny5fwzgHjH637SlThg,"Die blaue Mazur: Act II: Madrigal - Quintett: Ein Weib ist im Haus (Blanka, Adolar, Vorige)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
1Pttabj5yOC2h6kTvS39Xl,Die blaue Mazur: Act II: Dialogue: Drei Vater (Blanka),"['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
7suf7pbL3KKKhMu5gvJjvb,"Die blaue Mazur: Act II: Finale: Lockend erwartet mich das Leben - Du meiner Seele holder Abgott, du (Blanka, Vorige, Juljan)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
3HbdHDF1qUthnU7kWpyCuB,Die blaue Mazur: Act III: Waltz Scene,"['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
3GS5DwBsKFXIwIFnxmcFfJ,"Die blaue Mazur: Act III: Dialogue: Oh, Blanka! Wer hatt' das gedacht (Freiherr von Reiger)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
0YO6CZP5wmVC0QbfNCK3Xe,"Die blaue Mazur: Act III: Duet: So bn ich also frei - Wir wollen es den Menschen verschweigen (Blanka, Juljan)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
5mMpuAx7PCuKWXybwnZ27L,Die blaue Mazur: Act III: Dialogue: Mit wem hab' ich das Vergnugent? (Freiherr von Reiger),"['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
5PZaV6Bk9lGCsCjlu2AtYV,"Die blaue Mazur: Act III: Dance Song: Wenn ich die Buhne betrete - Klinge, su susse Musik (Gretl, Ensemble)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
1usHhb5yvNr3vmTCUgW5qg,"Die blaue Mazur: Act III: Dialogue: Wie ich hore, weigern Sie sich standhaft, die Mazur zu tanzen (Juljan)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
7cmhyuJUYAYNziteedDMqE,"Die blaue Mazur: Act III: Mazurka: Tanzt der Pole die Mazur (Juljan, Blanka)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
0YWgTn1IwpSV4tQYvQfi50,"Die blaue Mazur: Act III: Dialogue: Hor' mich an, Adolar (Gretl)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
41BvB5sWEtBSr6dKIgoG8c,"Die blaue Mazur: Act III: Duet: Lumperl, Lumperl, einmal muss es sein - Moderl, mein susses Grederl (Gretl, Adolar)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
3KGONsP1doJi6aKNNZYPi8,"Die blaue Mazur: Act III: Dialogue: Herr Baron, ich habe den Entschluss gefasst (Juljan)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
2jj4BmhSHLWQQp5apfsBpW,"Die blaue Mazur: Act III: Finale: Meine Landsleute und Freunde sind glucklich in diesem Haus - Der junge Graf war in leichtlebiger Gesell - Wer die Liebe kennt - Nur mit einer tanzt der Pole (Juljan, Blanka, Ensemble)","['Franz Lehár', 'Johanna Stojkovic', 'Julia Bauer', 'Johann Weigel', 'Jan Kobow', 'Hans Christoph Begemann', 'Michael Hoffmann', 'Andreas David', 'Rudolf Tiersch', 'Frankfurt Singakademie', 'Frankfurt Brandenburg State Orchestra', 'Frank Beermann']"
5SMBlrCVXZeV4A4Yr7FPDP,Keep a Light On,['Jenn Grant']
6y0cKycgpnMIdDhJY32yl2,Title / Author / Read By,"['Wil Wheaton', 'Cory Doctorow']"
3tBGinZIyJet2yr7Y90864,"Foreword, Pt. 1 (feat. Neil Gaiman)","['Wil Wheaton', 'Cory Doctorow', 'Neil Gaiman']"
21rKml8ZQ39Kfk7IQYbiFw,"Foreword, Pt. 2 (feat. Amanda Palmer)","['Wil Wheaton', 'Cory Doctorow', 'Amanda Palmer']"
2Oq0AJiJaqSa126n69U0KL,Introduction: Detente,"['Wil Wheaton', 'Cory Doctorow']"
3X2T6jdktGJWmb11OJo4j1,Doctorow's First Law,"['Wil Wheaton', 'Cory Doctorow']"
4frGUT4FTk5lkQEhcogu1b,Doctorow's Second Law,"['Wil Wheaton', 'Cory Doctorow']"
2va3aUhF7lw90dQA3oFd1R,Doctorow's Third Law,"['Wil Wheaton', 'Cory Doctorow']"
48ATcsQchMJOy571dufz4O,Epilogue,"['Wil Wheaton', 'Cory Doctorow']"
3i86wKrSEYOkdaJWS8bGfi,Intro,"['Le Yu', ""L'Indécis""]"
1UyLPpYuxynBtwB87FYBjP,Angola,"['Le Yu', ""L'Indécis""]"
3Fh4xMH2yTFxovs7h7MFMy,Lampadaire (feat. Estelle Fege),"['Le Yu', ""L'Indécis"", 'Estelle Fege']"
2ayBR5tewMznTvwKPQoqg1,Moon Song,"['Le Yu', ""L'Indécis""]"
19fBFSJZf4H9uOMylHdg6g,J'suis pas à la page (feat. Trifon),"['Le Yu', ""L'Indécis"", 'Trifon']"
2VCv6bN3mV46c0MNYbA83J,Le bras droit (feat. Kaliz),"['Le Yu', ""L'Indécis"", 'Kali Z']"
1eXqTSbBslyVDZTm36nhSY,Funkalicious,"['Le Yu', ""L'Indécis""]"
1RrKmgnO0WgripyOSqLa7S,Interlude,"['Le Yu', ""L'Indécis""]"
4L5ezPXzYTMjOYLFexIi1t,Du vice à l'unisson,"['Le Yu', ""L'Indécis""]"
4V9ZEtgyql9kE0cHKlS32M,Cotonou,"['Le Yu', ""L'Indécis""]"
2q5iFPuPkCWStrQBMqOMak,Paradoxes,"['Le Yu', ""L'Indécis""]"
61pprFOg6m1MKGSODeMDHw,Outro,"['Le Yu', ""L'Indécis""]"
0ZooQEwWWv58jQj7RAmYQS,"[Bonus Track] Freestyle Bipolaire (feat. 2 Lyricists, Racho, Opus Crew, Yamcha & Kaliz)","['Le Yu', ""L'Indécis"", '2 Lyricists', 'Racho', 'Opus Crew', 'Yamcha', 'Kali Z']"
24y0CdUe8Gq2vFNJSIJld0,Another Disaster,['Michael McCuistion']
7zSOUjoQRT4ttG7YZ3XYfl,Sunset,['Michael McCuistion']
00P7EztQWCK42CA6wMNZey,Cycles in the Night Sky,['Michael McCuistion']
2sycvEloEOMNyw3KTfM7hr,Seasons and the Sun,['Michael McCuistion']
4SbMOHzZjMd7F7Z3vfyWeH,Predictions and Reality,['Michael McCuistion']
16axw5CvcLiOCdy2u6Hu5r,The City of Tikal / Maya Long Count,['Michael McCuistion']
39FolEUWblh7A4FnFnBpgz,Linear Time,['Michael McCuistion']
0nDkscLDJexHaXwYjPS3SV,The Direction of Time,['Michael McCuistion']
50qyE2N1ogglxht1F4RmO4,Looking Back in Time,['Michael McCuistion']
4NxoxT71EmEEeiWhVYTzNN,Telescopic Time Machine,['Michael McCuistion']
6jmq9QnLq13zfBevoBtNEn,Black Hole Journey,['Michael McCuistion']
4P036ZAVlkHHotajsRVlfG,A Network of Spacetime,['Michael McCuistion']
5jL3todGUSgUjXt70d9ghj,The Beginning of Time,['Michael McCuistion']
1f75R10wuMJKXqI22t0u6Q,Our Place in Time,['Michael McCuistion']
0pERMJJP02eXELJ3Dw5dfn,The Universe Dies,['Michael McCuistion']
2BQP0btEHCr4cbetcygfT8,It's up to Us,['Michael McCuistion']
2ggl46HhwLqSRihlf4sixQ,Sunset (Alternate),['Michael McCuistion']
1r935CgGIZbeDgAGeOH2Cc,Late-Century Dream,['Superchunk']
7oWvnySPHfKxkqccxioqLn,Rainy Streets,['Superchunk']
735gQYYgGdXOZvCqBTMkFE,Phone Sex,['Superchunk']
0KfZjJrjUfvLEMDyS6KQVy,Florida's on Fire,['Superchunk']
36DntyHu1LdEHL1MCvlVvW,Out on the Wing,['Superchunk']
1WnLNo84QQPWccN7zbP9fC,The Animal Has Left Its Shell,['Superchunk']
4p4swAnvpkzNqP1lmZHpbD,Act Surprised,['Superchunk']
03ThUfmCIuqDx1AV11Oie3,Art Class (Song for Yayoi Kusama),['Superchunk']
5yMMUbgMhM1w1uL8EAahIk,What Do You Look Forward To?,['Superchunk']
4sWPe1nkCoksMqUcF5fUlh,Drool Collection,['Superchunk']
5hC7h0yWVMkxhLbNXCscBR,ROXANNE - Remix,"['Arizona Zervas', 'Swae Lee']"
2PnQicmxjD9DGm790aLqNp,Broken Glass,"['Sabai', 'Merseh']"
0VZStbWGbpt2Xx9qtDWDX6,A Place to Plant Our Flag,['Paladino']
09KXEJABUYL9hs5beEBHsE,The Trail's End,['Paladino']
6YPNk9kjssJAMJ1ZD9POBG,Collecting Dust,['Paladino']
2r57pm0yP6EYHY3Czr5dls,Mint Condition,['Paladino']
0ce4jk0N0LaAbDvlpRbIYX,When Two Black Holes Collide,['Paladino']
5L34iHLQunQWOsGoBFJCHA,Mudface,['Paladino']
2zpkNITzuCNXewqf9eHmUJ,Iowa,['Paladino']
3tLgeExTcffTvbVlb3jBJe,Beautiful & the Brave,['Jenn Grant']
4PMrhIO0OefQnnY2llq23Q,Day After The Party - Radio Edit,['Cabballero']
4MI3KcVp0srfw0BJ4HPRlP,Day After The Party - Scotty Dix Club Mix,['Cabballero']
0wgjBR4LJDrQHELgZvVUMg,Day After The Party - Full Gainer Mix,['Cabballero']
0jz1d2PbWVN6ap9HhbImwS,Day After The Party (Terence Mix),['Cabballero']
2DPGnPH6P0CG24RMymLmfN,Leave U - Tommy Gant Remix,['Cabballero']
1c5zFeXyObxQs3BtPMjmUC,"Oh, Family",['Jenn Grant']
0dDEn0YAEjndm2JDP9LpTr,Boys of Summer,['Jenn Grant']
30lKTJnxHqfD1UeiAn0BLD,São Gonça,['Seu Jorge']
2t0DcnzZWqpxbBPiNzk32D,Problema Social,['Seu Jorge']
76Pcpmj6tcHliNP1XIA3oK,Zé do Caroço,['Seu Jorge']
5rrQVPDt0mapp7sSuQHN1s,Carolina,['Seu Jorge']
1SCHnL226Vc4S4lyoGeeSf,Comparsas/O Pequenez E O Pit Bull,"['Ana Carolina', 'Seu Jorge']"
2fCxoHkhVU2cxZbGelPIlo,Tanta Saudade,"['Ana Carolina', 'Seu Jorge']"
6tvnj77OJD0DJTgSIi6fQ3,É Isso Aí (The Blower'S Daughter),"['Ana Carolina', 'Seu Jorge']"
0Z96ZExECrYSQo03nfCak0,Prá Rua Me Levar,"['Ana Carolina', 'Seu Jorge']"
6sgNwn5AMtjFWF2W8920yB,Chatterton,"['Ana Carolina', 'Seu Jorge']"
3yx8ZoQRZQUiIUpSS4xhMP,Beatriz,['Ana Carolina']
2CvrbVzGLqAJSeRkh4XvW5,Brasil Corrupção (Unimultiplicidade),['Ana Carolina']
39Yhrx9ZZCkwM4erwUx72E,Mais Que Isso,['Ana Carolina']
7tGvQQ0GmZVPbk0eaJy90F,Garganta,['Ana Carolina']
6fXhVRbRgeDUyeckTYhzwd,Vestido Estampado,['Ana Carolina']
1tnFctXBWxcl4bynuz88SV,O Beat Da Beata,"['Ana Carolina', 'Seu Jorge']"
4uHUustyL9yVjTzjiI1YY1,Nite Becomes Day,['Citizen Cope']
03AHfpOxCjVVwQzS7zobqQ,Pablo Picasso,['Citizen Cope']
7mFFdVlHkjD3V6Fc9tB9Ri,My Way Home,['Citizen Cope']
6VdGDiy7V3j9LqfC5E1Uvi,Son's Gonna Rise,"['Citizen Cope', 'Carlos Santana']"
6ZixnWzzH1YxqBg9kLOPDy,Sideways,['Citizen Cope']
568HD5hB0bFqG4AwyIFWR5,Penitentiary,['Citizen Cope']
